"uid","domainID","siteID","namedLocation","sampleID","collectDate","laboratoryName","pH","externalConductance","waterCarbonate","waterBicarbonate","externalANC","waterCalcium","waterMagnesium","waterSodium","waterPotassium","waterSulfate","waterChlorine","waterManganese","waterIron","waterBromine","waterFluorine","waterSilica","totalSuspendedSolids","totalSuspendedSolidsDryMass","totalDissolvedSolids","waterNitrateAndNitriteN","waterNitriteN","waterAmmoniumN","waterOrthophosphateP","waterTotalNitrogen","totalDissolvedNitrogen","dissolvedInorganicCarbon","dissolvedOrganicCarbon","waterTotalOrganicCarbon","waterTotalPhosphorus","totalDissolvedPhosphorus","totalParticulateCarbonMass","totalParticulateNitrogenMass","uvAbsorbance250","uvAbsorbance284","coolerTemp","sampleCondition","remarks","shipmentWarmQF","externalLabDataQF","receivedBy","shipmentCondition","shipmentLateQF"
"7b8eaa48-a1ff-4dd0-8d75-df93d923aa6c","D13","COMO","COMO.AOS.S2","COMO.SS.20170629","2017-06-29T15:01Z","EcoCore_CSU",7.99,13.2,0,5.69,0,1.35,0.23,0.77,0.068,1.32,0.01,0,0.04,0.01,0.01,3.02,1,100,9.8,0.008,0.002,0.07,0.044,0.1085,0.113,1.134,4.057,4.07,0.3588,0.0037,0.2705,0.0484,0.206,0.1452,3.5,NA,NA,0,NA,NA,NA,NA
"028dcd8d-56f6-4060-b594-01134306bc85","D13","COMO","COMO.AOS.S2","COMO.SS.20170706","2017-07-06T15:43Z","EcoCore_CSU",7.14,21.2,0,6.49,0,1.39,0.33,0.81,0.062,1.34,0.01,0,0.03,0.01,0.01,3.22,1,100,9.85,0.02,0.014,0.2,0.026,0.1212,0.1032,1.397,3.312,3.6,0.01,0.0084,0.332,0.0028,0.172,0.1227,5.4,NA,"",0,NA,NA,NA,NA
"d79b7a8d-f951-4861-96ad-65988076ebb0","D13","COMO","COMO.AOS.S2","COMO.SS.20170710","2017-07-10T15:38Z","EcoCore_CSU",7.25,20.66,0,6.31,0,1.37,0.27,0.89,0.064,1.35,0.01,0,0.04,0.01,0.01,3.43,3,300,9.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005,0.0029,0.5563,0.071,0.1634,0.1136,5.7,NA,"No TOC DOC DIC, Inorganic N, ortho P",0,NA,NA,NA,NA
"aeb09153-af33-4bf2-976b-92403e7125cc","D13","COMO","COMO.AOS.S2","COMO.SS.20170717","2017-07-17T15:39Z","EcoCore_CSU",7.23,23.28,0,6.86,0,1.39,0.32,0.98,0.062,1.32,0.01,0,0.03,0.01,0.01,3.81,4,400,9.67,-0.002,-0.009,0.09,0.023,0.1384,0.1272,2.026,3.136,3.25,0.032,0.0171,0.3606,0.0857,0.1554,0.1122,5.3,NA,"",0,NA,NA,NA,NA
"385a228e-cd22-42a6-b35d-b865df291c38","D13","COMO","COMO.AOS.S2","COMO.SS.20170725","2017-07-25T15:20Z","EcoCore_CSU",7.46,27.95,0,10.32,0,2.1,0.46,1.19,0.1,1.36,0.01,0,0.04,0.01,0.01,4.51,4,400,13.85,0.1224,0.0134,0.02,0.038,0.0999,0.1321,2.305,3.131,2.88,0.0335,0.0116,0.3679,0.0884,0.1372,0.0983,3.4,NA,"",0,NA,NA,NA,NA
"856abf8c-1b04-4115-8759-312afa2ecd76","D13","COMO","COMO.AOS.S2","COMO.SS.20170802","2017-08-02T15:22Z","EcoCore_CSU",7.52,30.19,0,10.89,0,2.18,0.52,1.18,0.127,1.34,0,0,0.04,0.01,0.01,4.19,0,0,13.6,0.0475,0.0098,0.04,0.037,0.1263,0.1416,2.544,2.687,2.72,0.006,0.004,0.5382,0.0251,0.1246,0.0831,7.7,NA,NA,1,NA,NA,NA,NA
"813a2d0e-b592-4030-8494-95164733c5c2","D13","COMO","COMO.AOS.S2","COMO.SS.20170808","2017-08-08T14:57Z","EcoCore_CSU",7.37,17.3,0,11.33,0,1.95,0.48,1.03,0.145,1.07,0.29,0.01,0.16,0.01,0.01,3.74,2,100,12.15,0.0464,6e-04,0.05,0.03,0.2232,0.1889,2.08,6.249,6.48,0.0109,0.0078,0.3632,0.0495,0.2392,0.1656,4.1,NA,NA,0,NA,NA,NA,NA
"5a6a3c3a-6031-4557-bc95-a033559b079d","D13","COMO","COMO.AOS.S2","COMO.SS.20170822","2017-08-22T15:55Z","EcoCore_CSU",7.45,24.1,0,14.19,0,2.31,0.65,1.34,0.161,1.44,0.29,0.01,0.02,0.01,0.01,4.91,8,400,17.1,0.0529,0.0043,0.03,0.029,0.0233,0.0106,3.208,1.963,1.99,0.001,5e-04,0.5694,0.0187,0.0811,0.058,2.2,NA,NA,0,NA,NA,NA,NA
"267d95b0-9c39-4d36-b6e7-9e104bb9bc80","D13","COMO","COMO.AOS.S2","COMO.SS.20170911","2017-09-11T15:35Z","EcoCore_CSU",7.39,45.3,0,25.47,1,4.69,1.25,2.1,0.414,1.4,0.3,0,0.05,0.01,0.01,2.27,4,200,32.9,0.0475,0.0271,0.02,0.021,0.0437,0.0235,4.248,1.861,1.89,0.002,8e-04,NA,NA,0.0728,0.049,4.6,NA,"TPCN filter not included in foil",0,NA,NA,NA,NA
"a0abd100-63d0-447e-ad56-38cec2803d64","D13","COMO","COMO.AOS.S2","COMO.SS.20170925","2017-09-25T16:33Z","EcoCore_CSU",7.23,39.92,0,18.96,0,3.79,0.98,1.67,0.455,1.39,0.9,0.01,0.18,0.01,0.01,4.82,4,200,28.4,0.0322,0.0123,0.09,0.004,-0.0221,-0.0467,3.367,3.376,3.55,0.0479,0.0131,0.3743,0.0131,0.1498,0.1046,1.1,NA,"",0,NA,NA,NA,NA
"fa1d0b3c-39df-4d35-8a28-b229b7379c7d","D13","COMO","COMO.AOS.S2","COMO.SS.20170925.2","2017-09-25T16:33Z","EcoCore_CSU",7.24,39.41,0,18.05,0,3.72,0.97,1.64,0.443,1.37,0.91,0.01,0.2,0.01,0.01,4.79,2,100,28.9,0.0312,0.0221,0.11,0.006,-0.0482,-0.0388,3.298,3.324,3.46,0.0258,0.0146,0.3819,0.1003,0.1518,0.1066,1.1,NA,"",0,NA,NA,NA,NA
"96fc0068-3a8a-48bf-8b18-39a76ea49428","D13","COMO","COMO.AOS.S2","COMO.SS.20171012","2017-10-12T15:15Z","EcoCore_CSU",6.8,29.5,0.01,14.53,0,3.11,0.82,1.29,0.328,1.75,0.5,0,0.25,0.01,0.01,2,4,200,21.6,0.0273,0.0059,0.11,0.006,0.1805,0.1882,2.42,5.074,5.05,0.034,0.021,0.3665,-0.0624,0.246,0.1768,1.7,NA,NA,0,NA,NA,NA,NA
"6589f9d5-ef2e-4a54-a5d0-209607c94c62","D13","COMO","COMO.AOS.S2","COMO.SS.20171115","2017-11-15T19:00Z","EcoCore_CSU",7.24,39.4,0.01,3.15,0,4.56,0.98,1.64,0.001,4.4,4.29,0,0.11,0.01,0.01,0.28,2,100,28.4,0.061,0.0289,0.12,0.019,-0.1564,-0.1631,3.613,2.844,3.1,0.022,0.02,0.4185,0.0512,0.1435,0.103,0.2,NA,NA,0,NA,NA,NA,NA
"49263a3c-570c-49a9-962f-4963bb9bc368","D13","COMO","COMO.AOS.S2","COMO.SS.20171211","2017-12-11T17:20Z","EcoCore_CSU",6.75,40.58,0.01,7.69,0,7.49,2.11,5.69,0.012,10.42,6.98,0,0.05,0.01,0.01,0.29,2,100,57.9,0.0459,0.0087,0.11,0.009,0.0564,0.1033,4.223,2.506,2.31,0.013,0.009,0.414,0.0908,0.1023,0.0726,1.8,NA,NA,0,NA,NA,NA,NA
"883c0197-c152-4b7a-b6e1-e1d37b8214af","D13","COMO","COMO.AOS.S2","COMO.SS.20180116","2018-01-16T19:09Z","EcoCore_CSU",6.93,55.41,0.01,15.89,0,6.45,0.6,3.7,0.279,1.94,2.89,0,0.12,0.01,0.61,0.28,0,0,39.5,0.0568,0.0148,0.09,0.028,0.1429,0.1204,4.116,2.559,2.78,0.005,0.001,0.3092,0.0757,0.1345,0.0935,0.1,NA,"No TPCN",0,NA,NA,NA,NA
"a0e1e7d8-616d-4019-82fd-d2e88682a822","D13","COMO","COMO.AOS.S2","COMO.SS.20180220","2018-02-20T18:20Z","EcoCore_CSU",6.75,38.61,0.01,17.31,0,2.99,0.78,2.53,0.225,1.56,0.5,0,0.1,0.01,0.01,6.13,0,0,26.5,0.0575,0.0125,0.12,0.032,0.1396,0.1314,3.67,3.021,3.02,5e-04,5e-04,0.3198,0.0496,0.1346,0.095,-0.4,NA,NA,0,NA,NA,NA,NA
"4077c73d-03cd-4b00-892b-470cc7da99a5","D13","COMO","COMO.AOS.S2","COMO.SS.20180320","2018-03-20T16:47Z","EcoCore_CSU",6.61,42.79,0.01,10.21,0,3.65,0.98,2.74,0.303,1.66,6.61,0,0.09,0.01,0.01,7.12,0,0,31.25,0.0537,0.0161,0.01,0.038,0.0551,0.0525,3.868,2.983,3.24,0.005,0.001,0.4052,0.0757,0.1367,0.0942,1.4,NA,NA,0,NA,NA,NA,NA
"707f90ab-9245-403f-9a87-02233c86c4fb","D13","COMO","COMO.AOS.S2","COMO.SS.20180424","2018-04-24T17:03Z","EcoCore_CSU",6.52,40.82,0.01,9.12,0,4.19,1.02,0.05,0.444,1.35,4.61,0,0.48,0.01,0.01,5.62,4,200,29.8,0.0208,0.0154,0.01,0.064,0.3267,0.3314,3.47,9.443,9.77,0.0192,5e-04,0.4505,0.1356,0.5112,0.3616,1.9,NA,NA,0,NA,NA,NA,NA
"6195884c-c334-4c8e-b446-697066eb9858","D13","COMO","COMO.AOS.S2","COMO.SS.20180514","2018-05-14T16:55Z","EcoCore_CSU",6.56,19.6,0.01,4.35,0,3.14,0.35,0.22,0.187,1.36,3.21,0,0.17,0.01,0.01,2.91,2,100,14.21,0.0081,0.0164,0.03,0.018,0.45,0.4359,1.355,9.097,9.44,0.008,0.0017,0.3339,0.1468,0.4289,0.2961,4,NA,NA,0,NA,NA,NA,NA
"47a06efe-dd1e-427e-93db-a6624b9f84a1","D13","COMO","COMO.AOS.S2","COMO.SS.20180522","2018-05-22T16:37Z","EcoCore_CSU",6.78,16.37,0.01,4.36,0,3.67,0.52,0.86,0.107,1.5,4.47,0,0.1,0.01,0.01,3.12,4,200,10.95,0.0087,0.0187,0.05,0.019,0.329,0.331,1.086,6.866,6.96,0.0638,5e-04,0.3242,0.1371,0.3307,0.2283,5.2,NA,NA,0,NA,NA,NA,NA
"2e72c8de-4dfc-48e2-818a-bde64855afa7","D13","COMO","COMO.AOS.S2","COMO.SS.20180529","2018-05-29T19:49Z","EcoCore_CSU",6.91,17.98,0.01,8.83,0,3.04,0.63,0.81,0.039,1.41,3.52,0.11,0.62,0.01,0.01,4.19,2,100,13.2,0.006,0.0144,0.01,0.019,0.3138,0.3286,1.068,5.736,6.17,0.0597,5e-04,0.403,0.0345,0.2931,-0.2263,7.5,NA,NA,1,NA,NA,NA,NA
"9ca11bd9-0260-40e1-9e12-7450eb4084c6","D13","COMO","COMO.AOS.S2","COMO.SS.20180604","2018-06-04T18:10Z","EcoCore_CSU",6.66,14.21,0.01,2.63,0,1.45,0.42,0.64,0.001,0.18,0.12,0,0.04,0.01,1.64,3.39,2,100,9.95,0.0046,0.0144,0.01,0.009,0.1258,0.1359,1.133,5.015,5.27,0.1066,5e-04,0.446,0.1679,0.2683,0.1828,8.5,NA,NA,1,NA,NA,NA,NA
"29069230-8c72-445d-b8fd-ddfe02820542","D13","COMO","COMO.AOS.S2","COMO.SS.20180611","2018-06-11T15:15Z","EcoCore_CSU",6.53,14.69,0.01,5.42,0,1.43,0.44,0.86,0.001,0.23,1.82,0,0.05,0.01,0.01,3.54,18,900,10.28,0.004,0.0141,0.02,0.013,0.1295,0.1359,1.303,4.91,5.17,0.007,0.0162,0.3848,0.1486,0.2351,0.1605,2.8,NA,NA,0,NA,NA,NA,NA
"b784e985-02e1-4513-ba68-fb4905960e92","D13","COMO","COMO.AOS.S2","COMO.SS.20180613","2018-06-13T15:24Z","EcoCore_CSU",6.8,16.25,0.01,7.25,0,1.62,0.49,0.91,0.001,0.21,1.61,0,0.05,0.01,0.01,3.58,2,100,11.38,0.0104,0.0143,0.03,0.032,0.1211,0.1199,1.461,4.457,4.69,0.002,5e-04,0.3529,0.1293,0.2205,0.1515,6,NA,NA,0,NA,NA,NA,NA
"d9003250-42d9-40a6-b2b4-b4980f928eaf","D13","COMO","COMO.AOS.S2","COMO.SS.20180619","2018-06-19T15:51Z","EcoCore_CSU",6.76,20.54,0.01,7.28,0,2,0.56,1.02,0.001,0.01,2.25,0,0.08,0.01,0.15,3.81,0,0,14.38,0.0337,0.029,0.02,0.015,0.1405,0.1431,1.219,5.749,5.75,0.0741,0.002,0.314,0.0739,0.271,0.1856,4.8,NA,NA,0,NA,NA,NA,NA
"325fb929-efef-44c6-94b5-9a8f99b70010","D13","COMO","COMO.AOS.S2","COMO.SS.20180621","2018-06-21T16:05Z","EcoCore_CSU",7.04,26.48,0.01,3.15,0,3.58,0.57,1.05,0.109,0.84,4.98,0,0.05,0.01,1.52,3.25,0,0,18.54,0.004,0.0283,0.01,0.015,0.1439,0.1456,1.985,4.574,5.19,0.0238,0.011,0.3674,0.1215,0.2355,0.1618,7.9,NA,NA,1,NA,NA,NA,NA
"5723f037-3351-4de8-a73c-edaa2357ef83","D13","COMO","COMO.AOS.S2","COMO.SS.20180626","2018-06-26T15:25Z","EcoCore_CSU",7.37,27.41,0.01,6.21,0,3.66,0.46,0.96,0.088,0.38,2.69,0,0.04,0.01,1.65,3.5,2,100,19.19,0.0052,0.0188,0.01,0.018,0.2473,0.2095,1.83,3.485,3.72,0.0345,5e-04,0.4703,0.0555,0.1853,0.1301,6,NA,NA,0,NA,NA,NA,NA
"9261d6eb-6f3a-4d58-a794-fce616ac6ebe","D13","COMO","COMO.AOS.S2","COMO.SS.20180628","2018-06-28T17:11Z","EcoCore_CSU",6.83,27.86,0.01,4.9,0,3.18,0.74,0.99,0.091,0.43,2.53,0,0.04,0.01,2.15,3.66,8,400,19.5,0.002,0.0131,-0.01,0.012,0.2139,0.2253,1.804,3.513,3.4,0.0268,5e-04,0.4911,0.1095,0.171,0.119,0.9,NA,NA,0,NA,NA,NA,NA
"01b6f431-7ad8-4aa2-9333-f5af90bf9a45","D13","COMO","COMO.AOS.S2","COMO.SS.20180702","2018-07-02T15:19Z","EcoCore_CSU",7.03,19.01,0.01,2.45,0,2.12,0.64,1.19,0.001,1.69,4.75,0,0.03,0.01,0.01,4.6,4,200,14.1,0.0042,0.0127,0.02,0.011,0.2323,0.1962,1.908,3.122,3.22,0.022,0.013,0.3142,0.0327,0.1494,0.1025,7,NA,NA,1,NA,NA,NA,NA
"ccca7ea0-2e38-4268-b306-4a18edfd8993","D13","COMO","COMO.AOS.S2","COMO.SS.20180712","2018-07-12T14:52Z","EcoCore_CSU",6.94,25.61,0.01,13.28,0,2.51,0.78,1.26,0.001,1.62,0.02,0,0.03,0.01,0.01,5.22,2,100,18.3,0.0037,0.0112,-0.02,0.012,0.092,0.0863,2.738,2.596,2.65,0.043,0.004,0.5212,0.1353,0.1088,0.0751,2.8,NA,NA,0,NA,NA,NA,NA
"07430d3a-d3b5-4d55-9e42-12d3bcb16b8b","D13","COMO","COMO.AOS.S2","COMO.SS.20180717","2018-07-17T16:46Z","EcoCore_CSU",7.38,25.63,0.01,12.98,0,2.47,0.8,1.27,0.083,1.28,0.01,0,0.03,0.01,0.01,4.9,4,200,16.9,0.0073,0.0124,0,0.011,0.1105,0.0864,2.775,2.84,2.85,0.042,5e-04,0.3062,0.0748,0.1275,0.0893,5,NA,NA,0,NA,NA,NA,NA
"e11cf667-7408-4e00-a263-158dcb7bf39c","D13","COMO","COMO.AOS.S2","COMO.SS.20180723","2018-07-23T16:45Z","EcoCore_CSU",7.24,25.63,0.01,13.96,0,2.19,0.98,1.19,0.126,1.25,0.01,0,0.04,0.01,0.01,4.65,0,0,18.7,0.0167,0.019,0.04,0.012,0.1349,0.1295,2.694,3.567,3.69,0.003,5e-04,0.376,0.0846,0.1561,0.1102,3.4,NA,NA,0,NA,NA,NA,NA
"db8cf24f-c6a8-4b58-ba2a-7d2a6625f2c3","D13","COMO","COMO.AOS.S2","COMO.SS.20180806","2018-08-06T14:57Z","EcoCore_CSU",7.27,32.85,0.01,13.21,0,3.12,0.97,1.45,0.168,1.35,2.17,0,0.03,0.01,0.01,5.52,10,500,23.01,0.0209,0.0169,0.06,0.012,0.0996,0.1016,4.073,2.469,2.37,0.003,5e-04,0.4889,0.0476,0.0927,0.068,1,NA,NA,0,NA,NA,NA,NA
"e7673c62-f208-4a9f-a95a-e1a8b7acd69f","D13","COMO","COMO.AOS.S2","COMO.SS.20180821","2018-08-21T14:37Z","EcoCore_CSU",7.39,34.19,0.01,13.21,0,3.31,1.18,1.48,0.001,1.37,0.18,0,0.01,0.17,1.56,6.02,8,400,24.12,0.0186,0.0228,0,0.058,0.1113,0.1184,4.226,2.011,2.01,0.012,0.0088,0.6362,0.0802,0.0716,0.0502,3,NA,NA,0,NA,NA,NA,NA
"9413da71-07ad-4055-84be-d63f74da8345","D13","COMO","COMO.AOS.S2","COMO.SS.20180823","2018-08-23T15:05Z","EcoCore_CSU",7.3,34.05,0.01,12.72,0,3.4,1.16,1.43,0.001,1.4,0.19,0,0.02,0.12,1.67,6.03,2,100,24.08,0.0119,0.0309,0.01,0.015,0.1276,0.1009,3.637,2.043,2.1,0.017,0.0079,0.5153,0.1113,0.0748,0.0513,8.4,NA,NA,1,NA,NA,NA,NA
"0abd4226-99cd-415b-8af9-c4dec6ba8835","D13","COMO","COMO.AOS.S2","COMO.SS.20180918","2018-09-18T15:45Z","EcoCore_CSU",7.42,36.21,0.01,21.23,0,3.7,1.22,1.89,0.266,1.37,0.47,0,0.02,0.01,0.01,6.45,2,100,24.45,0.0154,0.026,0.02,0.048,0.0853,0.0846,3.713,1.782,1.68,0.026,0.0052,0.6348,0.1112,0.0711,0.0498,3.9,NA,NA,0,NA,NA,NA,NA
"f5fbcf01-d188-4600-8c84-662da11ec791","D13","COMO","COMO.AOS.S2","COMO.SS.20180924","2018-09-24T17:52Z","EcoCore_CSU",7.33,38.56,0.01,18.97,1,3.49,1.35,1.79,0.312,1.2,1.03,0,0.01,0.01,0.01,6.37,0,0,27.08,0.0112,0.0249,0.04,0.07,0.0133,-0.0188,3.829,1.735,1.69,0.01,0.0082,0.3121,0.0824,0.0643,0.0471,4.2,NA,NA,0,NA,NA,NA,NA
"282f83bd-1c09-4e90-a0b3-7448913241a3","D13","COMO","COMO.AOS.S2","COMO.SS.20181017","2018-10-17T15:58Z","EcoCore_CSU",7.23,38.22,0.01,21.6,0,3.7,1.64,2.06,0.261,3.06,1.05,0,0.07,0.01,0.01,7.49,0,0,27.82,0.0362,0.0247,0.03,0.025,0.0817,0.0819,4.211,2.496,2.48,0.0852,0.019,0.382,0.1366,0.0983,0.0666,4.5,NA,NA,0,NA,NA,NA,NA
"7c0dbc48-f0b6-4b3d-8593-c8cf628a6735","D13","COMO","COMO.AOS.S2","COMO.SS.20181217","2018-12-17T16:10Z","EcoCore_CSU",7.36,186.4,0.01,16.11,0,3.6,1.33,1.7,0.001,1.58,1.15,0,0.07,0.01,0.83,7.34,2,100,129.43,0.0106,0.0514,0.01,0.019,0.0841,0.0813,4.009,2.342,2.41,0.0484,0.002,0.4641,0.1216,0.1015,0.0712,0.3,NA,NA,0,NA,NA,NA,NA
"167c7f58-cf6b-4c76-a86a-16df0680f9a7","D13","COMO","COMO.AOS.S2","COMO.SS.20190114","2019-01-14T17:36Z","EcoCore_CSU",7.79,48.96,0.01,17.25,0,4.6,1.47,2.73,0.345,3.44,2.1,0,0.12,0.01,1.44,10.51,2,100,35.91,-0.0053,0.0529,0.05,-0.081,0.2046,0.1802,3.212,2.361,2.74,0.185,0.005,0.4235,0.0882,0.1052,0.0736,1.9,NA,NA,0,NA,NA,NA,NA
"2615cf39-e60a-4a9d-b49a-ada5a5d864f6","D13","COMO","COMO.AOS.S2","COMO.SS.20190219","2019-02-19T16:43Z","EcoCore_CSU",7.67,35.06,0.01,15.7,0,3.46,1,2,0.241,2.17,2.15,0,0.11,0.01,0.15,7.66,8,400,23.41,-0.0049,0.0573,0.07,0.301,0.2744,0.2356,4.2,2.603,2.91,0.501,0.056,0.2906,0.1952,0.1146,0.0828,1.3,NA,"Low NO2+NO3 method",0,NA,NA,NA,NA
"2c8bbf92-fff2-4243-827e-0feeb06eab0c","D13","COMO","COMO.AOS.S2","COMO.SS.20190319.2","2019-03-19T17:00Z","EcoCore_CSU",7.18,43.17,0.01,22.18,0,5.57,0.96,1.92,0.234,1.94,0.66,0,0.13,0.01,0.01,7.35,2,100,31.47,0.0017,0.0402,0.13,0.036,0.157,0.1099,3.579,2.801,3.12,0.056,5e-04,0.4663,0.1367,0.1243,0.0876,1.2,NA,NA,0,NA,NA,NA,NA
"faf3506e-555d-4f0a-a7cd-dff02927f9e1","D13","COMO","COMO.AOS.S2","COMO.SS.20190423","2019-04-23T17:05Z","EcoCore_CSU",7.56,38.42,0.01,18.56,0,3.39,1.07,2.43,0.257,2.84,0.65,0,0.38,0.01,0.01,7.06,8,400,27.17,0.0336,-0.1282,0.05,0.032,0.2694,0.2779,3.36,7.091,7.7,0.0192,0.0096,0.766,0.1526,0.3725,0.2674,2.5,NA,NA,0,NA,NA,NA,NA
"c1f1ecbf-7fab-4d09-8a41-d41439a0d994","D13","COMO","COMO.AOS.S2","COMO.SS.20190513","2019-05-13T18:17Z","EcoCore_CSU",7.64,24.69,0.01,11.85,0,2.56,0.78,1.25,0.211,2.22,0.33,0,0.44,0.01,0.01,5.67,6,300,18.23,-0.038,-0.1245,0.02,0.028,0.3468,0.3273,2.077,8.131,9.03,0.0113,5e-04,0.3339,0.1399,0.0641,0.0447,8.6,NA,NA,1,NA,NA,NA,NA
"540cd0f1-8151-477a-becd-7b3f23b3e592","D13","COMO","COMO.AOS.S2","COMO.SS.20190521","2019-05-21T16:30Z","EcoCore_CSU",7.57,20.08,0.01,2.62,0,2.03,0.56,0.97,0.156,6.28,0.13,0,0.24,0.01,0.01,4.6,2,100,15.41,0.0264,-0.0024,0.04,0.042,0.2668,0.2091,1.672,6.557,6.54,0.2739,5e-04,0.3252,0.0943,0.2892,0.202,3,NA,NA,0,NA,NA,NA,NA
"57491ee6-55d5-4ccc-9538-8eb4298ce1e7","D13","COMO","COMO.AOS.S2","COMO.SS.20190528","2019-05-28T20:42Z","EcoCore_CSU",6.76,17.09,0.01,1.42,0,1.82,0.5,0.78,0.149,4.69,1.67,0,0.21,0.01,0.01,4.26,6,300,12.17,0.0241,-0.0014,0.04,0.046,0.2055,0.1956,2.233,6.598,7.16,0.1721,5e-04,0.2561,0.0919,0.3203,0.2268,1.7,NA,NA,0,NA,NA,NA,NA
"6d0dbcc0-5eef-44d3-ba95-9e6fc1825a24","D13","COMO","COMO.AOS.S2","COMO.SS.20190603","2019-06-03T16:41Z","EcoCore_CSU",7.45,45.69,0.01,3.85,0,6.77,0.72,0.86,0.234,10.72,2.27,0,0.14,0.01,0.01,3.57,4,200,32.01,-0.0726,-0.1231,0.07,0.036,0.2524,0.251,1.682,7.498,8.13,0.1443,0.008,0.3103,0.2873,0.3341,0.2334,6.1,NA,NA,1,NA,NA,NA,NA
"f913525a-4ffd-43e8-a092-43673fc96d9c","D13","COMO","COMO.AOS.S2","COMO.SS.20190610","2019-06-10T16:52Z","EcoCore_CSU",7.87,13.09,0.01,4.82,0,1.57,0.35,0.49,0.021,0.46,1.37,0,0.09,0.01,0.01,2.64,4,200,9.28,-0.0735,-0.1235,0.06,0.039,0.2737,0.2349,1.68,7.903,8.62,0.14,5e-04,0.3005,0.1305,0.3665,0.2506,5.8,NA,NA,0,NA,NA,NA,NA
"f4aa54df-e9c2-4f6d-a668-afb3a71c1f68","D13","COMO","COMO.AOS.S2","COMO.SS.20190612","2019-06-12T16:16Z","EcoCore_CSU",8.17,13.06,0.01,3.01,0,1.53,0.36,0.47,0.015,1.46,1.65,0,0.1,0.01,0.01,2.66,2,100,9.56,-0.0761,-0.1231,0.08,0.033,0.1768,0.2657,1.386,7.317,8.44,0.1792,0.0061,0.3408,0.1981,0.3403,0.2363,0.7,NA,NA,0,NA,NA,NA,NA
"8d4f6313-8550-4871-861e-5a2966cfd2bc","D13","COMO","COMO.AOS.S2","COMO.SS.20190618","2019-06-18T16:29Z","EcoCore_CSU",6.54,18.42,0.01,1.72,0,2.17,0.38,0.7,0.1,1.22,2.56,0,0.06,0.01,0.89,2.67,0,0,12.98,0.0093,-0.0028,0.03,0.052,0.183,0.1642,0.4152,6.169,6.48,0.2361,0.0061,0.4508,0.0947,0.3813,0.2582,2.6,NA,NA,0,NA,NA,NA,NA
"cfc9639a-e46c-4af7-8279-78bb76736dc9","D13","COMO","COMO.AOS.S2","COMO.SS.20190620","2019-06-20T15:41Z","EcoCore_CSU",6.71,12.29,0.01,2.49,0,1.24,0.36,0.68,0.097,2.58,0.95,0,0.06,0.01,0.01,2.5,4,200,8.94,0.0118,-0.0024,0.06,0.045,0.1536,0.1874,0.5041,5.498,7.7,0.181,0.0155,0.2703,0.1125,0.3854,0.265,1.2,NA,NA,0,NA,NA,NA,NA
"4e610f90-6081-42bd-b1fd-232a1940d02e","D13","COMO","COMO.AOS.S2","COMO.SS.20190625","2019-06-25T15:49Z","EcoCore_CSU",7.42,13.05,0.01,2.88,0,1.32,0.31,0.72,0.098,2.29,1.05,0,0.06,0.01,0.01,3.01,0,0,9.28,0.0134,-0.0041,0.12,0.036,0.1504,0.1466,1.626,4.752,5.26,0.3401,0.0155,0.336,0.1263,0.2448,0.1681,3.5,NA,NA,0,NA,NA,NA,NA
"4aada83e-15c0-46e8-a380-589315d42749","D13","COMO","COMO.AOS.S2","COMO.SS.20190627","2019-06-27T16:10Z","EcoCore_CSU",7.34,13.28,0.01,2.93,0,1.26,0.29,0.81,0.103,2.25,1.02,0,0.06,0.01,0.01,3.02,0,0,9.47,0.0122,-0.0042,0.04,0.036,0.1741,0.1563,1.697,4.868,5.06,0.1338,0.0155,0.3737,0.1202,0.1955,0.1355,0.7,NA,NA,0,NA,NA,NA,NA
"eed46191-d39f-4227-ac59-c734f63f68ee","D13","WLOU","WLOU.AOS.S2","WLOU.SS.20170503","2017-05-03T10:50Z","EcoCore_CSU",7.82,108.59,0,60.55,1,15.35,2.46,1.5,0.888,2.45,0.25,0,0,0.01,0.01,4.34,12,300,75.12,-0.002,0.006,0.03,0.014,0.1331,0.1682,12.29,1.66,2.03,0.003,0.0015,0.9672,0.1179,0.0672,0.0505,2.4,NA,NA,0,NA,NA,NA,NA
"6e21fb1f-4d64-4c3a-8ee6-83a94f9754c1","D13","WLOU","WLOU.AOS.S2","WLOU.SS.20170509","2017-05-09T10:39Z","EcoCore_CSU",7.76,95.13,0,51.41,1,12.57,2.06,1.29,0.781,2.13,0.31,0,0,0.01,0.01,4,4,100,65.24,0.009,0.008,0.02,0.016,0.0947,0.101,9.406,3.086,3.34,0.003,0.002,0.3997,0.0729,0.094,0.0604,5.9,NA,NA,0,NA,NA,NA,NA
"f16b84e6-12b5-49da-8f8b-43cbdd9224c4","D13","WLOU","WLOU.AOS.S2","WLOU.SS.20170522","2017-05-22T11:36Z","EcoCore_CSU",7.8,93.5,0,52.41,1,13.44,2.17,1.24,0.774,2.16,0.28,0,0,0.01,0.01,4.2,4,100,65.4,0.005,0.006,0.03,0.01,0.0133,0.0974,10.58,2.389,2.47,0.005,0.003,0.2718,0.1018,0.0894,0.0614,4.8,NA,NA,0,NA,NA,NA,NA
