"siteID","sampleID","collectDate","ANC","Mg","NO2 - N","TPC","Si","Mn","HCO3","DOC","TN","Cl","UV Absorbance (280 nm)","conductivity","Ca","Br","TDP","TOC","NH4 - N","DIC","TPN","TP","TDN","Ortho - P","pH","CO3","F","NO3+NO2 - N","K","UV Absorbance (250 nm)","Fe","Na","TSS - Dry Mass","SO4","TDS","TSS"
"WALK","WALK.SS.20180709",2018-07-09 13:35:00,2.75,16.24,0.013,0.4374,5.77,5e-04,164.15,0.96,0.1821,1.0483,0.018,277.92,27.132,0.005,0.011,0.7897,0.0225,29.12,0.1048,0.042,0.1909,0.01,8.04,0.005,0.005,0.0708,0.476,0.0247,5e-04,0.954,200,2.487,195.4,4
"WALK","WALK.SS.20180806",2018-08-06 12:32:00,3.33,18.94,0.0201,0.5631,4.8374,5e-04,183.41,0.8088,0.1395,3.413,0.0034,295.41,30.0758,0.005,5e-04,0.7569,0.0269,35.82,0.0825,0.011,0.1228,0.012,8.07,0.005,0.005,0.085,0.669,0.0068,5e-04,0.546,200,1.749,205.69,4
"WALK","WALK.SS.20180904",2018-09-04 14:18:00,3.22,19.35,0.0222,0.6812,4.9683,0.005,193.24,2.076,0.0189,0.62,0.0066,325.46,31.5712,0.005,0.005,1.108,0,38.13,0.127,0.007,0,0.013,8.25,0.005,0.5569,0.0579,0.682,0.0107,5e-04,0.743,200,1.557,228.41,4
"WALK","WALK.SS.20180917",2018-09-17 13:59:00,3.22,19.42,0.0211,0.706,4.8853,0.021,194.56,2.295,0.1104,0.61,0.0049,326.54,31.7779,0.005,0.0138,0.8388,0.0254,38.17,0.1155,0.017,0.0789,0.025,8.17,0.005,0.005,0.0284,0.733,0.007,5e-04,0.715,1900,1.377,229.27,38
"WALK","WALK.SS.20181015",2018-10-15 13:22:00,3.31,19.76,0.0234,0.3938,5.2825,5e-04,199.3318,0.927,0.0246,10.58,0.0219,329.58,32.0736,0.005,8e-04,1.149,0.0405,36.73,0.0966,0.1528,0,0.224,8.15,0.005,0.005,0.0327,0.773,0.0248,5e-04,0.796,200,1.767,231.59,4
"WALK","WALK.SS.20181105",2018-11-05 13:49:00,NA,NA,NA,0.4508,NA,NA,NA,NA,0.0743,NA,NA,250.8,NA,NA,NA,0.9549,NA,NA,0.0893,0.014,NA,NA,8.12,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,4
"WALK","WALK.SS.20181113",2018-11-13 13:53:00,1.78,11.33,0.0526,0.3684,4.01,5e-04,106.34,2.651,0,3.56,0.0206,187.45,18.451,0.005,0.004,1.049,0.0185,21.17,0.1301,0.007,0,0.12,7.98,0.005,0.005,0,5e-04,0.0289,5e-04,0.381,400,1.82,130.54,8
"WALK","WALK.SS.20181119",2018-11-19 13:22:00,1.74,10.47,0.0514,0.2972,4.2,5e-04,101.2,0.774,0.0797,1.1,0.0083,173.66,16.774,0.005,0.004,0.6232,0.3325,19.47,0.1127,0.0153,0.0559,0.01,8.03,0.005,0.005,0,5e-04,0.0119,5e-04,0.405,100,1.82,120.68,2
"WALK","WALK.SS.20181217",2018-12-17 13:21:00,2.22,12.75,0.0511,0.3231,3.94,5e-04,121.92,1.341,0,1.51,0.0034,207.41,19.795,0.005,0.003,0.5811,0,23.24,0.1622,0.0125,0,0,7.93,0.005,0.005,0,5e-04,0.0083,5e-04,0.324,0,1.95,144.21,0
"WALK","WALK.SS.20190114",2019-01-14 14:05:00,2.95,14.28,0.0527,0.2912,5.49,5e-04,148.63,1.565,0,1.84,0.0099,263.17,27.788,0.06,0.008,0.5069,0.0286,22.75,0.1037,0.061,0,0,8.05,0.005,0.005,0,0.691,0.0131,5e-04,0.606,0,3.34,185.34,0
"WALK","WALK.SS.20190122",2019-01-22 14:35:00,2.29,12.05,0.0529,0.3368,6.05,5e-04,128.36,1.197,0.1129,0.89,9e-04,222.41,24.289,0.005,0.029,0.5961,0.0602,13.67,0.1903,0.033,0.0951,0.011,7.41,0.005,1.14,0,0.724,7e-04,5e-04,0.548,300,4.47,156.38,6
"WALK","WALK.SS.20190128",2019-01-28 13:15:00,1.53,8.472,0.0526,0.3069,4.98,5e-04,84.27,1.121,0.1289,2.02,0.001,159.49,17.427,0.005,0.01,0.5991,0.0439,16.55,0.0878,0.015,0.067,0.227,7.78,0.005,2.01,0,0.532,0.0024,5e-04,0.534,100,4.06,112.41,2
"WALK","WALK.SS.20190212",2019-02-12 13:35:00,1.39,7.722,0.0571,0.4594,3.8865,5e-04,64.03,1.032,0.1555,10.6927,0.0077,147.89,15.8265,0.005,0.063,0.8833,0.0536,16.03,0.0799,0.0783,0.0902,0.012,8.01,0.005,0.569,0,0.455,0.0102,5e-04,0.42,200,2.868,105.17,4
"WALK","WALK.SS.20190218",2019-02-18 13:32:00,0.73,4.226,0.0525,0.3543,3.4252,5e-04,39.15,1.444,0.1424,2.8328,0.0083,81.39,8.9548,0.005,0.023,1.144,0.0678,8.806,0.107,0.059,0.1279,0.306,7.6,0.005,0.65,0,0.349,0.0124,5e-04,0.354,600,3.369,55.61,12
"WALK","WALK.SS.20190226",2019-02-26 13:29:00,0.92,5.77,0.0394,0.3523,3.3808,5e-04,53.64,1.122,0.1967,3.29,0.0111,110.39,11.8021,0.005,0.017,0.8429,0.0698,12.86,0.0949,0.43,0.2141,0.053,7.72,0.005,1.5873,0,0.407,0.0126,5e-04,0.302,500,2.787,76.12,10
"WALK","WALK.SS.20190304",2019-03-04 14:02:00,1.15,5.445,0.0394,0.3206,3.4109,0.009,58.94,1.559,0.0752,1.02,0.0221,105.66,11.3316,0.005,5e-04,0.708,0.0586,11.16,0.1101,0.428,0.0169,0.076,7.52,0.005,0.63,0,0.367,0.024,5e-04,0.278,400,3.063,72.59,8
"WALK","WALK.SS.20190312",2019-03-12 12:35:00,1.29,6.106,0.039,0.2997,3.421,5e-04,69.41,2.24,0.4245,0.8242,0.0019,121.41,13.418,0.005,0.006,1.13,0.1079,13.39,0.1095,0.123,0.0537,0.04,7.7,0.005,0.005,0,0.367,0.0044,5e-04,0.287,0,2.742,85.61,0
"WALK","WALK.SS.20190318",2019-03-18 12:19:00,1.73,8.538,0.0397,0.265,3.6691,5e-04,90.38,1.367,0.0906,3.5621,0.0053,166.17,18.4463,0.005,5e-04,0.6116,0.0603,20.01,0.0833,0.165,0.1483,0,7.99,0.005,0.005,0,0.441,0.0058,5e-04,0.337,200,2.358,117.21,4
"WALK","WALK.SS.20190401",2019-04-01 12:34:00,2.25,11.94,0,0.2843,4.19,5e-04,122.15,2.421,0.0787,3.5185,0.0932,218.35,23.0038,0.005,5e-04,0.5305,0.0382,26.98,0.0943,0.013,0.0899,0.3,8.14,0.005,0.005,0,0.461,0.1108,5e-04,0.488,0,2.157,153.69,0
"WALK","WALK.SS.20190415",2019-04-15 12:23:00,1.84,9.979,0,0.3022,3.9579,5e-04,100.34,0.8979,0.0933,3.2518,0.0066,182.51,19.0331,0.005,5e-04,0.7325,0.0337,20.22,0.0669,0.0233,0.0831,0.038,7.83,0.005,0.5369,0,0.486,0.0082,5e-04,0.486,0,2.676,128.41,0
"WALK","WALK.SS.20190422",2019-04-22 12:30:00,1.65,8.861,0,0.381,3.9842,5e-04,94.33,1.81,0.0874,0.9611,0.0044,163.21,16.9927,0.005,0.0088,0.6725,0.0553,18.25,0.1162,0.0232,0.0727,0.027,7.74,0.005,0.005,0,0.423,0.0058,5e-04,0.518,200,2.688,115.53,4
"WALK","WALK.SS.20190506",2019-05-06 12:37:00,2.62,13.62,0,0.388,4.2646,5e-04,143.12,0.9089,0.1019,0.0749,0.0039,246.68,25.8274,0.005,0.0137,0.7188,0.0157,31.24,0.0019,0.0534,0.0846,0.022,7.73,0.005,0.5059,0,0.597,0.0094,5e-04,0.226,200,2.259,173.54,4
"WALK","WALK.SS.20190604",2019-06-04 12:20:00,2.97,15.12,0,0.6871,3.9705,5e-04,152.21,0.972,0.1211,2.356,0.0026,266.94,27.3965,0.005,5e-04,0.5842,0.0435,32.21,0.1897,0.057,0.1182,0.032,8.19,0.005,0.571,0,0.477,0.0041,5e-04,0.233,100,1.83,185.69,2
"WALK","WALK.SS.20190618",2019-06-18 13:29:00,2.69,14.79,0,0.9069,4.287,5e-04,156.49,0.7941,0.0976,2.549,0.0095,278.14,29.8125,0.005,0.0105,0.6794,0.0196,38.08,0.3442,0.0288,0.1139,0.038,7.76,0.005,1.1727,0.0663,0.674,0.0146,5e-04,0.439,100,3.546,195.47,2
"WALK","WALK.SS.20190701",2019-07-01 13:42:00,2.51,14,0,0.2583,4.2386,5e-04,151.28,0.5524,0.1441,2.7523,0.0075,258.96,28.3662,0.005,0.0276,0.6937,0.0464,30.5,0.1111,0.1029,0.0925,0.037,7.92,0.005,0.005,0.0692,0.613,0.007,5e-04,0.33,0,3.564,182.54,0
"WALK","WALK.SS.20190813",2019-08-13 13:36:00,2.62,14.81,0,0.6679,5.56,0.003,149.83,0.7356,0.0801,2.5,0.0088,257,27.524,0.005,0.009,0.7495,0.0016,35,0.2541,0.081,0.0693,0.033,8.12,0.005,0.9,0.0603,0.629,0.0049,5e-04,0,200,NA,180.2,4
"WALK","WALK.SS.20190904",2019-09-04 12:58:00,NA,NA,0,0.2994,NA,NA,NA,2.467,0.071,NA,0.0131,NA,NA,NA,NA,0.7033,0.0335,35.75,0.1234,NA,0.0751,0,NA,NA,NA,0.0645,NA,0.0155,NA,NA,NA,NA,NA,NA
"WALK","WALK.SS.20190916",2019-09-16 13:35:00,NA,NA,NA,0.5855,NA,NA,NA,4.527,0.1013,NA,0.0082,NA,NA,NA,NA,0.8241,NA,36.6,0.0687,NA,0.1063,NA,NA,NA,NA,NA,NA,0.0092,NA,NA,NA,NA,NA,NA
"WALK","WALK.SS.20191007",2019-10-07 12:45:00,NA,NA,0,0.628,NA,NA,NA,NA,NA,NA,0.0083,NA,NA,NA,NA,NA,0.0142,NA,0.1256,NA,NA,0.031,NA,NA,NA,0.0213,NA,0.0122,NA,NA,NA,NA,NA,NA
"WALK","WALK.SS.20191202",2019-12-02 14:47:00,NA,NA,NA,NA,NA,NA,NA,1.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.65,NA,NA,0.0342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLWA","BLWA.C0.20170112",2017-01-12 18:16:00,2.46,10.83,0.015,0.3245,2.2606,0.002,127.68,3.237,0.6959,5.87,0.0828,362.1,25.18,0,0.002,5.503,0,16.03,0.0796,0.003,0.5426,0.035,7.96,0.005,5e-04,0.318,3.63,0.1112,0.059,32.44,0,65.8,251.61,0
"BLWA","BLWA.C0.20170124",2017-01-24 19:10:00,2.379,10.5834,0,0.2535,2.6829,0.0028,142.97,3.392,0.6138,21.3513,0.0714,396.2,22.5729,5e-04,0.004,3.725,0.15,16.12,0.071,0.006,0.5501,0.033,7.51,0.005,0.1377,0.321,2.921,0.1046,0.2919,31.8289,1400,22.4882,276.54,56
"BLWA","BLWA.C0.20170201",2017-02-01 18:30:00,1.201,11.5898,0.026,0.2565,2.5524,0.0047,71.41,3.253,0.7532,13.6583,0.0559,399.5,29.4282,5e-04,0.002,3.598,0,15.88,0.0902,0.005,0.7317,0.033,7.41,0.005,0.131,0.535,3.1496,0.0833,0.159,25.7959,300,97.7028,278.42,12
"BLWA","BLWA.C0.20170215",2017-02-15 18:33:00,0.993,11.9285,0.025,0.2955,2.6296,0.0021,60.15,3.557,0.7618,12.0694,0.0772,345.8,28.517,5e-04,0.001,3.636,0.159,13.66,0.0574,0.003,0.7602,0.034,7.7,0.005,0.114,0.622,2.9276,0.111,0.067,18.339,200,91.5779,243.21,8
"BLWA","BLWA.C0.20170301",2017-03-01 16:35:00,0.869,8.0429,0.024,0.3019,2.4637,0.0014,48.37,3.455,0.7879,10.091,0.0615,247.2,18.711,0.005,0.0055,3.721,0.047,10.73,0.0929,0.0352,0.6691,0.03,7.68,0.005,0.1108,0.503,2.4988,0.0913,0.0251,13.0615,12000,53.0309,175.64,12
"BLWA","BLWA.C0.20170307",2017-03-07 19:01:00,0.865,7.0466,0.012,0.3094,2.6323,0.0021,47.59,3.451,0.776,12.6273,0.0734,220.42,18.4465,0.005,0.0045,3.502,0.126,10.47,0.0998,0.007,0.7313,0.024,7.84,0.005,0.1106,0.545,1.9939,0.1029,0.4835,13.7393,200,46.1632,153.6,8
"BLWA","BLWA.C0.20170322",2017-03-22 17:11:00,0.694,7.5724,0.021,0.3843,2.558,0.0026,42.843,3.5,0.9659,8.7068,0.0757,207.45,17.1955,0.005,0.002,3.572,0.026,10.61,0.0679,0.009,0.8478,0.024,7.38,0.005,0.028,0.428,1.6347,0.1061,0.3754,12.2935,300,52.224,146.28,12
"BLWA","BLWA.C0.20170411",2017-04-11 17:27:00,0.88,6.274,0.011,0.2301,1.7,0.003,52.08,3.806,0.7431,5.67,0.0592,162.7,15.556,0.005,0.011,3.988,0.029,8.732,0.1238,0.012,0.7205,0.024,7.35,0,0.005,0.526,1.959,0.1001,0.034,7.88,500,30.87,114.7,20
"BLWA","BLWA.C0.20170420",2017-04-20 18:20:00,0.699,5.3073,0.011,0.296,3.0398,5e-04,41.359,3.555,0.7504,4.6103,0.0811,143.56,12.591,0.005,0.003,4.094,0.032,8.128,0.0918,0.004,0.6192,0.019,7.35,0,0.005,0.463,1.8085,0.1182,0.0361,5.7664,100,25.9468,101.27,4
"BLWA","BLWA.C0.20170424",2017-04-24 18:27:00,0.882,5.3893,0.014,0.2597,2.9798,5e-04,47.691,3.506,0.7382,2.7504,0.0746,153.02,12.861,0.005,0.003,3.748,0.021,8.639,0.0616,0.005,0.6773,0.019,6.99,0,0.005,0.457,1.858,0.1102,0.0459,6.4664,100,25.5234,105.39,4
"BLWA","BLWA.C0.20170427",2017-04-27 12:36:00,0.796,5.3683,0.012,0.7187,2.7637,0.0015,42.424,0.8383,0.5702,6.6769,0.0683,154.28,13.816,0.005,0.004,5.95,0.079,11.83,0.2865,0.006,0.1319,0.019,6.45,0,0.0792,0.435,1.9046,0.1035,0.0184,6.8466,100,26.4805,105.94,4
"BLWA","BLWA.C0.20170502",2017-05-02 13:17:00,0.815,4.7711,0.02,0.285,2.3916,5e-04,48.961,4.074,0.8983,7.6741,0.0993,162.35,16.514,0.005,0.0165,4.68,0.05,10.37,0.1567,0.018,0.8474,0.022,7.46,0,0.0839,0.584,2.2221,0.1447,0.0266,6.9525,400,24.5146,112.49,16
"BLWA","BLWA.C0.20170516",2017-05-16 12:38:00,0.765,5.5849,0.011,0.3397,1.9281,0.001,41.673,3.135,0.5267,6.9914,0.0627,148.69,13.304,0.005,0.0115,3.193,0.031,7.807,0.059,0.014,0.4815,0.011,7.88,0,0.005,0.291,1.8347,0.0937,0.0111,7.8027,600,29.7847,105.28,24
"BLWA","BLWA.C0.20170523",2017-05-23 13:30:00,0.78,6.632,0.017,0.2845,1.1,5e-04,45.23,2.733,0.472,9.36,0.0546,182.4,14.544,0.005,0.003,2.752,0.07,9.437,0.0843,0.033,0.4265,0.013,7.61,0,0.005,0.217,1.935,0.0789,5e-04,10.621,1200,35.76,127.4,48
"BLWA","BLWA.C0.20170613",2017-06-13 18:03:00,1.46,11.005,0.009,0.432,1.3986,5e-04,85.19,2.853,0.859,9.2637,0.0564,303.4,25.284,0.005,5e-04,3.501,0,13.29,0.0248,0.002,0.4589,0.001,8.05,0,0.005,0.187,2.7746,0.084,5e-04,16.595,200,62.9644,211.6,2
"BLWA","BLWA.C0.20170706",2017-07-06 20:18:00,0.85,5.7891,0.011,0.2531,3.2987,5e-04,47.78,3.98,0.6692,3.5929,0.1003,182.8,13.679,0.005,0.001,4.179,0.135,8.869,0.0756,0.0216,0.5569,0.046,7.44,0,0.005,0.383,2.0259,0.1438,0.0443,5.7054,1600,27.8649,105.21,16
"BLWA","BLWA.C0.20170711",2017-07-11 16:50:00,0.781,6.4004,0.006,0.2743,3.111,5e-04,46.02,3.591,0.7402,3.7889,0.0821,193.9,14.287,0.005,5e-04,3.79,0.168,8.807,0.0181,0.0323,0.6513,0.031,7.68,0,0.005,0.395,2.0043,0.1166,0.0152,6.1823,2100,32.367,111.69,21
"BLWA","BLWA.C0.20170719",2017-07-19 15:46:00,0.79,5.3057,0.007,0.2982,3.1038,0.0145,44.3,3.951,0.6602,5.2331,0.084,182.7,13.299,0.005,0.001,4.544,0,8.436,0.088,0.0738,0.529,0.025,7.66,0,0.005,0.323,1.9892,0.1253,0.0101,6.4836,2000,26.0793,98.67,20
"BLWA","BLWA.C0.20170801",2017-08-01 15:06:00,0.95,6.0827,0.0228,0.2773,2.9493,5e-04,48.58,3.867,0.5724,6.6963,0.0823,209.2,14.929,0.005,0.017,3.779,0.025,9.378,0.09,0.0516,0.5925,0.04,7.63,0,0.005,0.3214,2.0751,0.119,0.0506,8.5185,300,32.0955,116.4,6
"BLWA","BLWA.C0.20170815",2017-08-15 20:10:00,1.73,6.3054,0.0267,0.3903,2.5239,5e-04,102.32,3.623,0.5838,8.6066,0.0734,165.4,13.717,0.005,0.0032,3.693,0.0364,9.329,0.0386,0.0653,0.5163,0.028,7.55,0,0.005,0.3339,1.8964,0.1093,0.0188,9.6011,800,37.4062,116.5,16
"BLWA","BLWA.C0.20171025",2017-10-25 19:45:00,0.51,12.149,0.0234,0.3277,0.2,5e-04,30.05,3.012,0.3901,21.34,0.0434,295.2,25.242,0.005,0.025,2.8,0.1361,16.05,0.0957,0.045,0.2903,0.023,7.7,0.005,0.005,0.2192,1.719,0.0721,5e-04,14.381,600,81.32,207.4,12
"BLWA","BLWA.C0.20171121",2017-11-21 21:29:00,1.85,12.893,0.0134,0.3068,0.19,5e-04,105.34,2.847,0.4643,9.84,0.0384,331.8,28.157,0.005,0.025,2.809,0.1363,18.12,0.0392,0.028,0.4332,0.011,7.74,0.005,1.15,1.2849,2.839,0.0631,5e-04,15.815,100,64.75,235.8,2
"BLWA","BLWA.C0.20171205",2017-12-05 20:00:00,1.187,11.608,0.0065,0.2865,0.18,5e-04,71.25,2.56,0.4061,10.16,0.0451,354.2,24.769,0.005,0.024,2.576,0.118,16.13,0.0917,0.028,0.3468,0.012,7.67,0.005,2.37,0.4626,2.52,0.0673,5e-04,13.945,300,58.37,205.6,6
"BLWA","BLWA.C0.20171213",2017-12-13 20:50:00,0.623,9.758,0.0145,0.2933,0.184,5e-04,35.41,2.544,0.4241,18.03,0.0525,313.8,23.896,4.45,0.029,2.597,0.209,14.66,0.0033,0.032,0.3826,0.012,7.71,0.005,0.54,0.5074,2.915,0.0806,5e-04,12.058,400,59,183.5,8
"BLWA","BLWA.C0.20180109",2018-01-09 21:00:00,1.63,10.152,0.0218,0.2906,0.17,5e-04,85.47,2.443,0.863,5.08,0.0556,262.41,22.589,0.005,0.043,2.627,0.1084,14.1,0.1146,0.052,0.8104,0.076,7.67,0.005,0.005,0.6367,3.134,0.0819,5e-04,10.861,200,47.88,184.7,4
"BLWA","BLWA.C0.20180124",2018-01-24 18:31:00,0.51,5.42,0.0241,0.2906,0.18,5e-04,26.57,3.07,0.8143,20.07,0.0702,150.69,13.824,0.005,0.005,3.255,0.2188,8.378,0.1323,0.006,0.7717,0.042,7.4,0.005,0.005,0.5266,2.452,0.1076,0.009,6.722,300,22.54,151.5,6
"BLWA","BLWA.C0.20180131",2018-01-31 19:05:00,1.57,3.916,0.0244,0.3138,0.19,5e-04,81.65,4.336,0.8231,2.12,0.1278,162.49,19.293,0.005,0.048,4.76,0.1435,11.15,0.1239,0.052,0.7627,0.071,7.48,0.005,0.08,0.4448,2.936,0.1936,0.007,5.622,1000,12.31,161.5,20
"BLWA","BLWA.C0.20180215",2018-02-15 20:37:00,0.05,5.392,0.0159,0.3136,2.48,5e-04,2.14,3.851,0.6603,29.84,0.0967,195.1,14.288,0.005,0.001,4.419,0.1235,9.504,0.1082,0.002,0.5923,0.056,7.17,0.005,0.005,0.4618,1.717,0.1397,0.005,7.787,2100,31.59,137.4,42
"BLWA","BLWA.C0.20180222",2018-02-22 21:10:00,0.73,4.941,0.019,0.2995,2.88,5e-04,39.11,2.916,0.8002,3.83,0.1202,18.7,12.159,0.005,5e-04,3.151,0.1412,8.274,0.0257,0.001,0.7396,0.071,7.1,0.005,0.43,0.591,1.582,0.159,0.082,7.082,1200,28.81,13.2,24
"BLWA","BLWA.C0.20180305",2018-03-05 15:10:00,0.81,6.5,0.0222,0.3061,3.05,5e-04,42.69,2.629,0.8828,9.79,0.06,206.4,16.141,0.005,0.017,2.771,0,9.34,0.0958,0.019,0.8375,0.011,6.83,0.005,0.005,0.6642,1.969,0.0884,0.007,8.663,200,37.81,145.7,4
"BLWA","BLWA.C0.20180308",2018-03-08 16:40:00,0.81,6.917,0.0236,0.2974,2.89,5e-04,47.96,2.742,0.8617,10.59,0.0541,208.9,17.026,0.005,0.029,2.915,0,10.2,0.0842,0.031,0.834,0.009,7.06,0.005,0.005,0.5852,1.966,0.0797,0.004,9.312,400,39.36,145.3,8
"BLWA","BLWA.C0.20180322",2018-03-22 14:40:00,0.72,6.13,0.019,0.2656,3.08,5e-04,41.02,2.682,0.7514,9.25,0.0665,184.5,14.669,0.005,0,2.885,0,8.789,0.1025,0.004,0.7041,0.042,7.13,0.005,0.005,0.5529,1.769,0.0996,0.013,8.422,400,33.75,130.59,8
"BLWA","BLWA.C0.20180327",2018-03-27 19:23:00,0.72,6.957,NA,0.2959,2.93,5e-04,39.61,6.943,1.76,8.36,0.0298,223.6,17.003,0.37,0,6.906,NA,10.31,0.1445,0.005,1.647,0.114,7.43,0.005,0.005,0.5444,1.695,0.0537,5e-04,6.222,400,40.3,156.99,8
"BLWA","BLWA.C0.20180410",2018-04-10 19:56:00,0.58,5.8041,0.0156,0.3048,2.2262,5e-04,29.11,3.068,0.7771,13.0081,0.0609,203.4,15.1331,0.005,0.0283,3.265,0,8.969,0.1089,0.3438,0.6524,0.063,6.94,0.005,0.005,0.4387,1.5934,0.0927,0.0194,6.7079,600,34.8024,143.9,12
"BLWA","BLWA.C0.20180412",2018-04-12 19:40:00,0.62,5.7164,0.0179,0.3154,2.1637,5e-04,35.08,3.318,0.752,12.1342,0.0736,198.8,16.5273,0.005,0.0131,3.437,0.0013,9.617,0.1047,0.1866,0.6465,0.064,7.31,0.005,0.005,0.4024,1.6577,0.1103,0.0295,6.1882,400,33.4332,141.8,8
"BLWA","BLWA.C0.20180417",2018-04-17 18:59:00,0.73,7.7813,0.0204,0.3492,1.8833,5e-04,39.62,2.772,0.8736,9.5326,0.0061,242.7,18.6522,0.005,0.0145,2.809,0.0422,11.16,0.1265,0.2166,0.7799,0.034,6.87,0.005,0.005,0.5561,1.9321,0.01,0.0105,8.3774,3200,52.0215,170.2,64
"BLWA","BLWA.C0.20180502",2018-05-02 15:30:00,0.31,5.5856,0.0196,0.276,2.523,5e-04,15.79,3.278,0.7577,6.4444,0.0602,147.9,13.2018,0.005,5e-04,3.294,0.0638,7.852,0.1428,0.002,0.6985,0.017,7.52,0.005,0.005,0.3514,1.3752,0.0947,5e-04,4.884,700,33.7161,102.35,14
"BLWA","BLWA.C1.20180515",2018-05-15 19:28:00,0.228,4.8941,0.0181,0.3121,1.9736,5e-04,12.11,2.84,0.6365,10.6866,0.0592,145.9,6.254,0.005,5e-04,2.606,0.0591,8.511,0.0835,0.006,0.514,0.03,7.94,0.005,0.005,0.2408,1.5101,0.0835,5e-04,5.002,100,28.7982,103.27,2
"BLWA","BLWA.C2.20180515",2018-05-15 20:00:00,0.446,4.8872,0.0189,0.2812,2.0066,5e-04,20.56,2.645,0.672,5.2553,0.0578,144.1,6.524,0.005,0.0171,2.956,0.0195,8.483,0.0952,0.1442,0.5866,0.018,7.62,0.005,0.005,0.2868,1.4849,0.084,5e-04,4.964,200,28.8164,101.91,4
"BLWA","BLWA.C0.20180530",2018-05-30 17:04:00,5.647,16.6942,0.0231,0.2981,19.2546,0.0076,326.08,2.685,0.6151,0.36,0.0496,159.42,66.5285,0.005,0.001,2.575,0.0532,9.28,0.105,0.0633,0.5437,0.02,7.11,0.005,2.9987,0.2099,7.4716,0.0775,5e-04,11.0549,800,2.4107,112.61,16
"BLWA","BLWA.C0.20180618",2018-06-18 16:05:00,0.71,7.15,0.0284,0.2929,3.2236,5e-04,41.56,2.837,0.3103,10.5245,0.0578,174.08,14.5164,0.005,0.0012,2.671,0.0264,9.56,0.121,0.0392,0.2613,0.02,7.82,0.005,0.005,0.1274,1.475,0.084,5e-04,8.98,200,36.42,121.856,4
"BLWA","BLWA.C0.20180709",2018-07-09 17:04:00,0.73,16.71,0.0181,0.2972,2.29,5e-04,77.24,2.822,0.485,16.5806,0.0457,362.91,26.367,0.005,5e-04,2.668,0.008,17.18,0.1074,0.082,0.4705,0.011,7.6,0.005,0.005,0.185,2.062,0.0685,5e-04,18.92,500,89.31,253.4,10
"BLWA","BLWA.C0.20180724",2018-07-24 20:55:00,1.53,14.43,0.021,0.3001,2.22,5e-04,80.52,2.718,0.3572,8.4771,0.0527,315.84,23.897,0.005,5e-04,2.626,0.0204,16.45,0.0836,0.051,0.2897,0.017,7.94,0.005,0.005,0.1757,2.107,0.0826,5e-04,15.72,0,76.14,220.1,0
"BLWA","BLWA.C0.20180821",2018-08-21 19:00:00,1.38,13.93,0.0435,0.3211,3.4809,5e-04,65.47,2.978,0.3986,19.75,0.049,289.5,23.0326,0.005,0.0044,2.884,0.0299,16.33,0.0709,0.0771,0.2743,0,7.95,0.005,0.005,0.0755,1.658,0.0721,5e-04,18.07,700,69.09,212.39,14
"BLWA","BLWA.C0.20180910",2018-09-10 18:45:00,1.25,11.48,0.0256,0.4348,3.3244,5e-04,71.65,3.627,0.4226,16,0.0653,278.56,20.8163,0.93,5e-04,3.973,0.0094,16.59,0.1237,0.003,0.2193,0.062,7.75,0.005,0.005,0.0222,2.482,0.0988,5e-04,16.36,400,53.73,195.58,8
"BLWA","BLWA.C0.20180918",2018-09-18 18:30:00,1.35,12.75,0.0328,0.3697,3.3112,5e-04,79.56,3.488,0.3687,12.41,0.0551,301.22,20.84,0.005,0.0104,3.469,0.0072,16.08,0.1031,0.0682,0.283,0.089,7.92,0.005,2.21,0.0381,2.291,0.085,5e-04,19.8,200,58.89,211.14,4
"BLWA","BLWA.C0.20181016",2018-10-16 18:05:00,1.94,15.12,0.0263,0.2752,3.8302,5e-04,85.3,2.83,0.4685,17.5765,0.0434,328.2,25.6826,0.005,0.0035,3.022,0.0308,17.58,0.1024,0.0841,0.3418,0,7.87,0.005,0.005,0.1283,2.631,0.0712,5e-04,24.74,200,85.5,330.12,4
"BLWA","BLWA.C0.20181106",2018-11-06 18:45:00,1.62,15.73,0.0522,0.2757,2.5857,5e-04,96.33,2.81,0.4368,6.6228,0.042,343.3,24.2608,0.005,5e-04,3.114,0,18.24,0.0629,0.114,0.368,0.009,7.88,0.005,0.005,0.0217,5e-04,0.0638,0,24.9,0,87.57,241.56,0
"BLWA","BLWA.C0.20181119",2018-11-19 20:00:00,1.53,16.65,0.0538,0.2875,3.06,5e-04,82.87,3.093,0.611,9.56,0.0636,378.41,25.869,0.005,0.009,3.201,0.0892,18.3,0.1052,0.0964,0.5155,0.177,7.7,0.005,1.62,0.2715,5e-04,0.095,0.003,25.11,600,98.67,263.52,12
"BLWA","BLWA.C0.20181212",2018-12-12 17:20:00,1.82,11.11,0.0435,0.3079,2.99,5e-04,59.41,2.745,1.296,4.7,0.1151,238.43,18.925,0.005,0.021,3.491,0.1097,12.85,0.0938,0.0943,1.183,0.166,7.44,0.005,0.005,1.0772,1.644,0.1506,0.112,10.56,3500,61.05,167.43,70
