"uid","recorduid","domainID","siteID","namedLocation","collectedBy","startDate","collectDate","streamStage","streamStageUnits","handheldDeviceID","velocitySensorID","filterParamTime","stationEntryTest","flowCalculation","waterEdge","totalDischarge","totalDischargeUnits","samplingProtocolVersion","averageVelocityUnits","waterDepthUnits","tapeDistanceUnits","flowCalcQF","dischargeUnitsQF","streamStageUnitsQF","averageVelocityUnitsQF","waterDepthUnitsQF","tapeDistanceUnitsQF","lowVelocityFinalQF","waterYearToInclude","waterYearToIncludeNotes","dataQF","publicationDate"
"784726ff-b749-4715-8574-a549437c2bac","ab92e481-3217-4188-b0a6-39923081dee8","D07","WALK","WALK.AOS.discharge","LJS",2019-04-01 14:00:00,2019-04-01 14:00:00,0.12,"meter","7.0903855998137e-313","7.08788062137737e-313",40,"Non-fixed","Mid-section","Right edge water",17.09,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,0,"2019",NA,NA,"20200414T140101Z"
"4972e745-454e-4189-b337-283447eaf4e5","4770deae-76eb-4cfc-a4a6-d1ecebc5b6bb","D07","WALK","WALK.AOS.discharge","LS",2019-04-15 13:40:00,2019-04-15 13:40:00,0.14,"meter","7.0903855998137e-313","7.08788062137737e-313",40,"Non-fixed","Mid-section","Right edge water",21.37,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,0,"2019",NA,NA,"20200414T140101Z"
"aa979ab5-78bc-4478-b43f-799d6a7f55c7","cd1f81bd-773b-4293-9f50-f009fd1f5da0","D07","WALK","WALK.AOS.discharge","GWS",2019-04-23 13:00:00,2019-04-23 13:00:00,0.15,"meter","7.0903855998137e-313","7.08788062137737e-313",40,"Non-fixed","Mid-section","Right edge water",19.05,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,0,"2019",NA,NA,"20200414T140101Z"
"e220afa2-e64d-4492-a7c4-764c6425b5a1","c1f8b2b5-b064-4bfd-b879-ef0f3dfa159d","D07","WALK","WALK.AOS.discharge","GWS",2019-05-06 13:43:00,2019-05-06 13:43:00,0.12,"meter","7.0903855998137e-313","7.08788062137737e-313",40,"Non-fixed","Mid-section","Right edge water",7.6,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,0,"2019",NA,NA,"20200414T143602Z"
"2c15105e-b5eb-4f1f-b64c-81dfba885cf2","41aec554-dedb-4f22-b09c-049567e26370","D07","WALK","WALK.AOS.discharge","PMH",2019-05-21 14:45:00,2019-05-21 14:45:00,0.1,"meter","7.0903855998137e-313","7.08788062137737e-313",40,"Non-fixed","Mid-section","Right edge water",12.96,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,0,"2019",NA,NA,"20200414T143602Z"
"a6d501ca-8e40-47e5-9934-7feec63080d7","b36b6d17-215e-4228-b831-3963dadd7e22","D07","WALK","WALK.AOS.discharge","GWS",2019-06-04 13:15:00,2019-06-04 13:15:00,0.1,"meter","7.0903855998137e-313","7.08788062137737e-313",40,"Non-fixed","Mid-section","Right edge water",8.19,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,0,"2019",NA,NA,"20200414T141217Z"
"83bf5724-5f0e-4302-806a-8c423212bb2a","8cf806c0-d8b4-492e-a26a-6cf8db54e7be","D07","WALK","WALK.AOS.discharge","GWS",2019-06-18 14:49:00,2019-06-18 14:49:00,0.1,"meter","7.0903855998137e-313","7.08788062137737e-313",40,"Non-fixed","Mid-section","Right edge water",8.15,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,0,"2019",NA,NA,"20200414T141217Z"
"34eb7a0f-b736-4808-8c33-aa0fb585a3cf","c25afd07-89a0-4c2a-8627-a5a0bbe0370a","D07","WALK","WALK.AOS.discharge","GWS",2019-07-05 12:44:00,2019-07-05 12:44:00,0.1,"meter","7.0903855998137e-313","7.08788062137737e-313",40,"Non-fixed","Mid-section","Right edge water",6.63,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,0,"2019",NA,NA,"20200414T144018Z"
"1b40b940-83df-4338-b865-95d32e07289e","1c2c55d9-3171-418e-a0f4-bd1fddc29365","D07","WALK","WALK.AOS.discharge","GWS",2019-07-29 14:31:00,2019-07-29 14:31:00,0.1,"meter","7.0903855998137e-313","7.08788062137737e-313",40,"Non-fixed","Mid-section","Right edge water",5.74,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,0,"2019",NA,NA,"20200414T144018Z"
"fa3057a1-8d1e-42e6-a6b2-8c3d4ff4557a","334ffa7c-728f-4342-ac05-0c35ebd15775","D07","WALK","WALK.AOS.discharge","GWS",2019-08-07 15:23:00,2019-08-07 15:23:00,0.1,"meter","7.0903855998137e-313","7.08788062137737e-313",40,"Non-fixed","Mid-section","Right edge water",5.48,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,0,"2019",NA,NA,"20200414T150557Z"
"b9dcbd6a-a312-4e24-832e-afacb7beb87a","4d129b8a-bd4b-4023-a298-95513b223f4a","D07","WALK","WALK.AOS.discharge","GWS",2019-08-13 14:35:00,2019-08-13 14:35:00,0.1,"meter","7.0903855998137e-313","7.08788062137737e-313",40,"Non-fixed","Mid-section","Right edge water",4.48,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,12,"2019",NA,NA,"20200414T150557Z"
"1e2d8a51-06ce-4ae7-bd6c-65a201038929","40c26301-2c18-4bd9-86d7-3a4235f47fd6","D07","WALK","WALK.AOS.discharge","GWS",2019-09-04 14:18:00,2019-09-04 14:18:00,0.1,"meter","7.0903855998137e-313","7.08788062137737e-313",40,"Non-fixed","Mid-section","Right edge water",5.58,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,0,"2019",NA,NA,"20200414T135349Z"
"a8e94435-30f4-44b0-8e0b-f683d0de8657","f6fe1348-19d9-4e46-9b54-f580e8b37daa","D07","WALK","WALK.AOS.discharge","PMH",2019-09-26 15:29:00,2019-09-26 15:29:00,0.1,"meter","7.0903855998137e-313","7.08788062137737e-313",40,"Non-fixed","Mid-section","Right edge water",4.17,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,5,"2019",NA,NA,"20200414T135349Z"
"1559fbed-b2e1-445c-8ad2-7f414363acba","0d9b738c-25e2-4a0e-b43c-95b56a0993ad","D07","WALK","WALK.AOS.discharge","GWS",2019-10-07 14:00:00,2019-10-07 14:00:00,0.12,"meter","7.0903855998137e-313","7.08788062137737e-313",40,"Non-fixed","Mid-section","Right edge water",6.2,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,0,NA,NA,NA,"20200414T150602Z"
"d3e574e3-bd45-40ab-b931-5218354d9cc5","569cb923-6da6-43fe-b1de-dbe16c66373c","D07","WALK","WALK.AOS.discharge","PMH",2019-11-04 16:20:00,2019-11-04 16:20:00,0.14,"meter","7.0903855998137e-313","7.08788062137737e-313",40,"Non-fixed","Mid-section","Left edge water",1.25,"litersPerSecond",NA,"meterPerSecond","meter","meter","0",0,0,0,0,0,20,NA,NA,NA,"20200414T141603Z"
"320a1fc5-73d4-4fec-a83b-1167bd6efff2","1be67c3f-ec45-4fc5-a9fd-c560412ca0a6","D07","WALK","WALK.AOS.discharge","GWS",2019-11-21 14:46:00,2019-11-21 14:46:00,0.14,"meter","7.0903855998137e-313","7.08788062137737e-313",40,"Non-fixed","Mid-section","Right edge water",4.28,"litersPerSecond",NA,"meterPerSecond","meter","meter","0",0,0,0,0,0,0,NA,NA,NA,"20200414T141603Z"
"888ba33d-c0f7-4984-83dd-da37e350a967","fcd67bfd-d8b3-4505-b713-05aff60fa4f1","D07","WALK","WALK.AOS.discharge","GWS",2019-11-25 15:36:00,2019-11-25 15:36:00,0.17,"meter","7.0903855998137e-313","7.08788062137737e-313",40,"Non-fixed","Mid-section","Right edge water",12.09,"litersPerSecond",NA,"meterPerSecond","meter","meter","0",0,0,0,0,0,0,NA,NA,NA,"20200414T141603Z"
"a3e62259-0d20-4cf3-accf-6bbc0ae6c290","e020087f-3441-4580-a98e-6aa619f8df89","D07","WALK","WALK.AOS.discharge","KH",2019-12-04 05:03:00,2019-12-04 05:03:00,0.16,"meter","7.0903855998137e-313","7.08788062137737e-313",40,"Non-fixed","Mid-section","Right edge water",19.51,"litersPerSecond",NA,"meterPerSecond","meter","meter","0",0,0,0,0,0,0,NA,NA,NA,"20200414T142521Z"
"f5ba0d07-b098-459e-bf3b-6a4df9917dd3","c2fbd241-ddd4-4e54-9bab-8cd4be77a27c","D07","WALK","WALK.AOS.discharge","GWS",2019-12-16 14:43:00,2019-12-16 14:43:00,0.16,"meter","7.0903855998137e-313","7.08788062137737e-313",40,"Non-fixed","Mid-section","Right edge water",16.32,"litersPerSecond",NA,"meterPerSecond","meter","meter","0",0,0,0,0,0,4,NA,NA,NA,"20200414T142521Z"
"f5d567c6-8f25-4626-b3d3-2ac6eab858e4","1d288825-c401-4e63-974f-54c6844fdd16","D08","MAYF","MAYF.AOS.discharge","JGALLOWAY",2017-01-09 17:08:00,2017-01-09 17:08:00,0.32,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",132.5,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T142800Z"
"f15b2eac-1917-44ff-b019-b30e07071f61","681f2114-fa3e-464b-8cec-94e659f4c2bd","D08","MAYF","MAYF.AOS.discharge","CHURAK",2017-02-03 17:11:00,2017-02-03 17:11:00,0.35,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",211.9,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T133655Z"
"8da9acb1-4c05-413c-ada4-7d3000b8b094","10fa8694-30a2-48b0-90b5-c08d72cb389f","D08","MAYF","MAYF.AOS.discharge","JG",2017-02-08 16:29:00,2017-02-08 16:29:00,0.58,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",641.4,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T133655Z"
"4e622ed2-7bda-4f84-8a6d-d7ec0eb0ed58","97e49eec-bd11-497b-9171-9e68ea80062d","D08","MAYF","MAYF.AOS.discharge","CHRISTA",2017-02-14 16:25:00,2017-02-14 16:25:00,0.39,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",188.9,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T133655Z"
"b5adb1de-2b13-483c-abce-e69cee9eb065","fb9ac4c7-5b2c-4d71-bea8-c808661b2042","D08","MAYF","MAYF.AOS.discharge","CHURAK",2017-03-17 15:47:00,2017-03-17 15:47:00,0.44,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",296.2,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T143613Z"
"79b6d5d5-5ae6-4f54-b66b-5ea4f197e97a","1c0f2c6b-db02-43c1-9da6-420692f32a39","D08","MAYF","MAYF.AOS.discharge","JGALLOWAY",2017-04-07 16:37:00,2017-04-07 16:37:00,0.55,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",532,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,9,NA,NA,NA,"20200414T150022Z"
"f592cf33-73dd-45de-b53d-16b83cb64013","db556c91-b151-430c-9045-cd6d039e941d","D08","MAYF","MAYF.AOS.discharge","KBROWN",2017-04-28 15:08:00,2017-04-28 15:08:00,0.28,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",111.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T150022Z"
"1d9a7b46-7f6d-4f53-aeb2-faa328fbee38","b2db65a2-52fe-4a91-94ac-ab101dac63ca","D08","MAYF","MAYF.AOS.discharge","JG",2017-05-09 14:30:00,2017-05-09 14:30:00,0.25,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",94.97,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,9,NA,NA,NA,"20200414T140131Z"
"f44fa682-6262-475a-b2a0-27f032184719","7511fc7d-6dc1-4fb4-bd77-904600bfeb4e","D08","MAYF","MAYF.AOS.discharge","MLABELLE",2017-05-15 13:56:00,2017-05-15 13:56:00,0.2,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",65.49,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T140131Z"
"42f45c97-2637-48fb-8c3b-c774e94d1d08","f9ec4108-3900-4de1-b901-b6eb672c4a02","D08","MAYF","MAYF.AOS.discharge","CHURAK",2017-06-06 15:39:00,2017-06-06 15:39:00,0.31,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",160.1,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T144547Z"
"4a036df5-5b00-4418-8903-f51362682f12","eec41f94-28f9-4b70-965e-345e9dcaf587","D08","MAYF","MAYF.AOS.discharge","CHURAK",2017-06-19 15:12:00,2017-06-19 15:12:00,0.18,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",57.8,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T144547Z"
"5c54bca3-1f03-4637-aecb-b9e98433b7f2","b7af4e65-f684-43c5-a515-99dee125dce7","D08","MAYF","MAYF.AOS.discharge","ML",2017-07-05 15:26:00,2017-07-05 15:26:00,0.41,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",347.8,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T141230Z"
"3854b1e3-5f83-4c2c-be4f-bc265af0f24f","9d246a9c-433a-4bad-b753-001e7e58cfb2","D08","MAYF","MAYF.AOS.discharge","CHURAK",2017-07-13 13:56:00,2017-07-13 13:56:00,0.31,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",209.2,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T141230Z"
"3971cf57-4d5c-4a96-a319-f1d3c28ea57d","e508dde2-aed7-4d25-a9cb-15e68dc0f119","D08","MAYF","MAYF.AOS.discharge","MLABELLE",2017-07-17 14:01:00,2017-07-17 14:01:00,0.47,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",280,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T141230Z"
"015cf8eb-be5d-49fc-9aff-63b61b2eb21f","a5510106-95cd-4973-8e2f-e74ed3547ae6","D08","MAYF","MAYF.AOS.discharge","KINDALL",2017-07-31 16:09:00,2017-07-31 16:09:00,0.23,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",85.82,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T141230Z"
"60b062e3-4a4b-4d79-bc34-ccd1ccfd0989","22080611-0aeb-4e0b-9b4f-980a2388a32f","D08","MAYF","MAYF.AOS.discharge","MLABELLE",2017-08-28 05:57:00,2017-08-28 05:57:00,0.23,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",110.8,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T140140Z"
"23cddaf0-283e-44d6-88c0-5c83d17698ee","1e82dc95-7ce6-4da6-a9c4-269196c53331","D08","MAYF","MAYF.AOS.discharge","CHURAK",2017-09-05 15:45:00,2017-09-05 15:45:00,0.26,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",145.1,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T133745Z"
"dac24594-bdb0-49c4-a83b-b84f636281d5","a54852e3-0bfa-4268-85f3-a736c6af1630","D08","MAYF","MAYF.AOS.discharge","KBROWN",2017-09-13 14:40:00,2017-09-13 14:40:00,0.36,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",162.9,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T133745Z"
"7fd59a4d-c0d9-4f7e-b200-cdebef515abe","c1f181b8-2981-4b01-bf2f-45b02a921c07","D08","MAYF","MAYF.AOS.discharge","CHURAK",2017-09-19 15:20:00,2017-09-19 15:20:00,0.27,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",84.65,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T133745Z"
"43dd75f2-f324-4919-b09e-0f1e7314741b","9b833126-3133-4cfb-baf1-0340a7e84be1","D08","MAYF","MAYF.AOS.discharge","CHURAK",2017-10-09 13:54:00,2017-10-09 13:54:00,0.45,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",291.3,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T142848Z"
"e1eac6bb-8403-40ab-8e90-8815adfd4bb7","9fb75880-5bcd-4f63-8472-2c9ed9428676","D08","MAYF","MAYF.AOS.discharge","MML",2017-10-19 18:02:00,2017-10-19 18:02:00,0.3,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",91.26,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T142848Z"
"fcbe22ad-d233-413c-bd4f-57b3f2451f2e","5642868e-d006-42ea-8bd6-591c996ceb4c","D08","MAYF","MAYF.AOS.discharge","MML",2017-10-25 16:06:00,2017-10-25 16:06:00,0.29,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",172.1,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T142848Z"
"17b01741-72f1-4a8d-990e-7b109052a1bb","76b4f905-98c9-44e7-83a0-f3b25a08d9ca","D08","MAYF","MAYF.AOS.discharge","CHURAK",2017-11-13 06:16:00,2017-11-13 06:16:00,0.34,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",114.8,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T132654Z"
"f831b19e-8701-4bb5-a733-79518da33f3b","a2001916-3cc8-4dce-a061-e20fa1d0a793","D08","MAYF","MAYF.AOS.discharge","KJP",2018-01-02 06:43:00,2018-01-02 06:43:00,0.34,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",104,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T141224Z"
"ab9ae3a7-590d-42e0-beab-fb68bf9b3646","62f1b0ca-793f-4ca3-8fdf-9f09c6469374","D08","MAYF","MAYF.AOS.discharge","JG",2018-01-26 16:52:00,2018-01-26 16:52:00,0.35,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",264.6,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T141224Z"
"e334888e-44eb-4a72-beb3-57e699c23d5f","505817e8-b9a7-44c8-a806-3a873682dbf5","D08","MAYF","MAYF.AOS.discharge","CHURAK",2018-02-01 17:27:00,2018-02-01 17:27:00,0.39,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",179.1,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T143615Z"
"7b103321-2ece-47d8-a9c4-39808ce1ba11","2c3a8ccb-6918-4aa2-a2b1-fa296d5b7c99","D08","MAYF","MAYF.AOS.discharge","CHURAK",2018-02-06 19:50:00,2018-02-06 19:50:00,0.57,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",470.2,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T143615Z"
"49be55c9-7f02-4ba4-9a87-bb7294bb8358","60dc6ed1-6e94-4123-8885-6084b168d169","D08","MAYF","MAYF.AOS.discharge","DS",2018-02-19 17:37:00,2018-02-19 17:37:00,0.46,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",301,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T143615Z"
"be96d5de-1f55-4792-8ff8-6b2421af2653","dbbb77a1-58ed-4bd1-a445-eda9bc3e9124","D08","MAYF","MAYF.AOS.discharge","KSMILLER",2018-03-14 05:04:00,2018-03-14 05:04:00,0.53,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",594.6,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T145240Z"
"3b848929-dc44-4b4c-9c80-df45c9dc89a7","bad509fb-7437-488b-86c9-ba9f878e108e","D08","MAYF","MAYF.AOS.discharge","CHURAK",2018-03-20 15:16:00,2018-03-20 15:16:00,0.44,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",257.9,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T145240Z"
"a6fc8c28-af09-4a61-b5f8-63057c557cb2","9773476f-bef0-4501-8195-4ce8ba6c0240","D08","MAYF","MAYF.AOS.discharge","KSM",2018-03-28 15:04:00,2018-03-28 15:04:00,0.39,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",171.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T145240Z"
"dbb14a0d-15c4-4480-97f3-d6c12aac32ea","c57c7fc1-1c69-42fb-88c2-ad1679acd310","D08","MAYF","MAYF.AOS.discharge","KSM",2018-04-09 16:00:00,2018-04-09 16:00:00,0.46,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",309.9,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T134726Z"
"288a212d-0d7b-402f-878d-16eef27b1732","94e307f3-9178-4cd9-a82a-73362ebd0054","D08","MAYF","MAYF.AOS.discharge","DS",2018-05-01 14:03:00,2018-05-01 14:03:00,0.41,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",537.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T133740Z"
"d298b1a3-24df-45ba-a974-184a4eae5508","85c5f0a8-81be-417b-8979-bcf60db47285","D08","MAYF","MAYF.AOS.discharge","JG",2018-05-10 05:16:00,2018-05-10 05:16:00,0.34,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",114,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,10,NA,NA,NA,"20200414T133740Z"
"fe57b30a-46d6-4621-ad09-f4d962a06627","23592326-7531-44c8-8f50-84bb7fe6b916","D08","MAYF","MAYF.AOS.discharge","KM",2018-05-18 14:03:00,2018-05-18 14:03:00,0.38,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",173.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T133740Z"
"4b8bd15c-273f-4878-bb6e-9d30a758a07c","c57b4b15-b1ff-4573-a381-1f21f544d672","D08","MAYF","MAYF.AOS.discharge","JG",2018-06-05 13:19:00,2018-06-05 13:19:00,0.64,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",176.9,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T134725Z"
"f31524b0-1ce5-4682-95e1-25f49305665e","e322fa33-cd4f-4552-87f9-c263fb85e1c9","D08","MAYF","MAYF.AOS.discharge","MK",2018-06-11 15:55:00,2018-06-11 15:55:00,0.53,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",97.32,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T134725Z"
"3bdd5117-af79-4bc7-98a7-d876302066b0","7ad55c80-6f12-4bfe-8172-71743108ef9d","D08","MAYF","MAYF.AOS.discharge","MK",2018-07-02 14:58:00,2018-07-02 14:58:00,0.5,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",95.69,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T150312Z"
"3b3cd9b2-49d8-402f-825d-2b7d1aca98b2","4190a5d5-8898-481e-96b1-7bb48f0cd037","D08","MAYF","MAYF.AOS.discharge","MK",2018-08-07 13:50:00,2018-08-07 13:50:00,0.45,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",57.38,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T150309Z"
"54f4c8c2-8d71-42ed-adf5-eecf5e20711e","97cc39a0-a814-47b7-81b7-95856dc0526c","D08","MAYF","MAYF.AOS.discharge","JG",2018-08-30 16:15:00,2018-08-30 16:15:00,0.69,"meter","6.55234808609761e-313","6.55428970119121e-313",10,"Non-fixed","Mean-section","Right edge water",264.6,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","1",0,0,0,0,0,0,NA,NA,NA,"20200414T150309Z"
